FIPS,STATE,NO_OF_DEPENDENTS,NO_OF_LOW_INCOME,NO_OF_MIDDLE_INCOME,NO_OF_HIGH_INCOME,AVG_DEPENDENTS,AVG_LOW_INCOME,AVG_MIDDLE_INCOME,AVG_HIGH_INCOME,AGI
19173,IA,90.0,410.0,1840.0,430.0,-5334.0,2164.0,22160.0,20523.0,118990.0
19175,IA,110.0,820.0,3720.0,960.0,-4500.0,4317.0,42984.0,44447.0,251814.0
19177,IA,90.0,470.0,2100.0,500.0,-3322.0,2523.0,24020.0,22865.0,135348.0
19179,IA,220.0,2640.0,10300.0,2560.0,-10572.0,14130.0,119117.0,117747.0,685092.0
19181,IA,220.0,2900.0,11970.0,6770.0,-11040.0,14559.0,154712.0,344625.0,1370661.0
19183,IA,160.0,1350.0,6620.0,2320.0,-8024.0,7227.0,80081.0,110076.0,544985.0
19185,IA,120.0,410.0,1770.0,380.0,-4189.0,2161.0,21799.0,17200.0,108505.0
19187,IA,200.0,2620.0,10440.0,3390.0,-8410.0,14255.0,120010.0,159161.0,842594.0
19189,IA,70.0,710.0,3290.0,1080.0,-3405.0,3838.0,41313.0,50525.0,262023.0
19191,IA,220.0,1360.0,5580.0,2210.0,-18537.0,7102.0,69943.0,104196.0,495710.0
19193,IA,370.0,7560.0,30160.0,8600.0,-22770.0,40763.0,340462.0,415713.0,2251481.0
19195,IA,40.0,540.0,2290.0,750.0,-1273.0,2972.0,27470.0,35422.0,181918.0
19197,IA,70.0,820.0,3870.0,1240.0,-2499.0,4240.0,47212.0,56742.0,310904.0
20000,KS,16930.0,211790.0,785120.0,311720.0,-1217952.0,1072127.0,9102567.0,16216400.0,78536833.0
20001,KS,110.0,1210.0,3860.0,790.0,-4543.0,5976.0,43223.0,36773.0,244658.0
20003,KS,90.0,650.0,2190.0,620.0,-4266.0,3282.0,25250.0,29095.0,153457.0
20005,KS,90.0,1350.0,4340.0,1210.0,-3161.0,6685.0,49259.0,56296.0,305227.0
20007,KS,80.0,420.0,1320.0,550.0,-5720.0,2170.0,16215.0,28666.0,140274.0
20009,KS,180.0,2170.0,8060.0,2330.0,-8000.0,10963.0,94122.0,119015.0,696447.0
20011,KS,170.0,1260.0,4040.0,830.0,-6055.0,6268.0,42902.0,37862.0,235925.0
20013,KS,70.0,840.0,2800.0,790.0,-1402.0,3906.0,32121.0,37604.0,212301.0
20015,KS,350.0,4590.0,15550.0,8250.0,-21444.0,22945.0,184558.0,421845.0,1794482.0
20017,KS,30.0,240.0,730.0,210.0,-2988.0,1246.0,8969.0,9413.0,53162.0
20019,KS,60.0,260.0,930.0,230.0,-2423.0,1273.0,10471.0,10557.0,62388.0
20021,KS,140.0,1590.0,5730.0,1250.0,-3508.0,8110.0,61952.0,59235.0,355116.0
20023,KS,40.0,240.0,780.0,260.0,-2184.0,1161.0,9088.0,11943.0,63231.0
20025,KS,20.0,190.0,580.0,200.0,-358.0,870.0,7336.0,9250.0,49896.0
20027,KS,50.0,680.0,2480.0,800.0,-1297.0,3416.0,30167.0,36517.0,198944.0
20029,KS,70.0,780.0,2710.0,690.0,-2577.0,3917.0,31059.0,30820.0,178396.0
20031,KS,60.0,720.0,2200.0,1110.0,-2858.0,3461.0,25339.0,62259.0,229723.0
20033,KS,0.0,180.0,540.0,170.0,,428.0,6356.0,12164.0,44531.0
20035,KS,200.0,2530.0,10240.0,2850.0,-8080.0,12988.0,114688.0,134929.0,711675.0
20037,KS,290.0,3400.0,10180.0,2530.0,-18114.0,17254.0,109216.0,126454.0,756293.0
20039,KS,50.0,240.0,860.0,250.0,-2236.0,1127.0,9733.0,12443.0,63476.0
20041,KS,150.0,1510.0,5900.0,1630.0,-4012.0,7577.0,71701.0,77354.0,411700.0
20043,KS,70.0,510.0,2170.0,660.0,-2127.0,2640.0,25721.0,30980.0,162758.0
20045,KS,610.0,8160.0,28590.0,11710.0,-32640.0,42480.0,320118.0,600464.0,2794556.0
20047,KS,20.0,260.0,950.0,290.0,-557.0,1325.0,11670.0,13649.0,77624.0
20049,KS,50.0,240.0,740.0,150.0,-1261.0,1142.0,8331.0,10503.0,46850.0
20051,KS,200.0,2340.0,7850.0,3060.0,-11052.0,12104.0,88823.0,150644.0,752139.0
20053,KS,40.0,460.0,1780.0,530.0,-774.0,2266.0,21811.0,24500.0,135480.0
20055,KS,140.0,2830.0,11670.0,2800.0,-7636.0,14559.0,134449.0,142201.0,883337.0
20057,KS,130.0,2120.0,11430.0,2160.0,-6213.0,11443.0,144028.0,101367.0,697402.0
20059,KS,160.0,1990.0,7280.0,2230.0,-6517.0,9976.0,85903.0,106646.0,535526.0
20061,KS,110.0,2350.0,14010.0,2040.0,-1719.0,13415.0,152446.0,96957.0,687300.0
20063,KS,70.0,230.0,800.0,300.0,-4480.0,1196.0,9558.0,14597.0,73699.0
20065,KS,40.0,280.0,730.0,270.0,-1120.0,1351.0,8245.0,12421.0,62148.0
20067,KS,50.0,520.0,1960.0,760.0,-2523.0,2758.0,24521.0,37080.0,176682.0
20069,KS,40.0,410.0,1560.0,690.0,-3371.0,1949.0,20349.0,35429.0,166802.0
20071,KS,20.0,100.0,360.0,150.0,-1499.0,534.0,4537.0,7773.0,35903.0
20073,KS,60.0,540.0,1850.0,430.0,-2157.0,2722.0,20730.0,20501.0,123072.0
20075,KS,40.0,150.0,740.0,190.0,-8789.0,723.0,9012.0,9134.0,44313.0
20077,KS,60.0,450.0,1720.0,520.0,-1767.0,2363.0,19608.0,26899.0,154517.0
20079,KS,160.0,2600.0,9410.0,3560.0,-4259.0,13132.0,112896.0,169354.0,803452.0
20081,KS,40.0,240.0,1090.0,420.0,-17499.0,1227.0,14069.0,21028.0,90632.0
20083,KS,0.0,130.0,540.0,200.0,,230.0,6864.0,9157.0,46543.0
20085,KS,130.0,1030.0,3840.0,1230.0,-3366.0,5019.0,46180.0,58684.0,284421.0
20087,KS,130.0,1260.0,5040.0,2130.0,-3990.0,6178.0,63732.0,102496.0,442358.0
20089,KS,50.0,300.0,920.0,250.0,-1632.0,1452.0,10887.0,11186.0,65471.0
20091,KS,3380.0,37740.0,136330.0,100440.0,-561218.0,180309.0,1735292.0,6327505.0,24475613.0
20093,KS,30.0,290.0,1140.0,400.0,-2915.0,1459.0,14121.0,19811.0,99886.0
20095,KS,90.0,620.0,2190.0,800.0,-1591.0,3124.0,25932.0,38842.0,194752.0
20097,KS,30.0,210.0,680.0,240.0,-1860.0,1034.0,7927.0,11003.0,56786.0
20099,KS,140.0,2010.0,6240.0,1310.0,-4392.0,9544.0,67959.0,60125.0,389592.0
20101,KS,20.0,150.0,540.0,200.0,-1162.0,782.0,7045.0,9630.0,49797.0
20103,KS,330.0,4670.0,18120.0,9430.0,-7813.0,23928.0,219874.0,488627.0,1855756.0
20105,KS,60.0,280.0,950.0,230.0,-3666.0,1415.0,10865.0,13994.0,58815.0
20107,KS,120.0,790.0,2550.0,730.0,-5436.0,3806.0,29588.0,34151.0,177782.0
20109,KS,30.0,230.0,830.0,330.0,-1079.0,1227.0,9732.0,17350.0,76465.0
20111,KS,220.0,2680.0,9270.0,2230.0,-7505.0,14079.0,103531.0,103659.0,606905.0
20113,KS,190.0,2190.0,8280.0,3400.0,-6931.0,11094.0,104357.0,163617.0,793723.0
20115,KS,140.0,920.0,3350.0,1000.0,-3116.0,4580.0,41211.0,46893.0,244282.0
20117,KS,80.0,900.0,3030.0,1070.0,-3250.0,4404.0,36933.0,50044.0,263606.0
20119,KS,40.0,320.0,1200.0,460.0,-798.0,1616.0,15166.0,23205.0,122157.0
20121,KS,230.0,2390.0,8020.0,4140.0,-14198.0,11329.0,98453.0,210553.0,881688.0
20123,KS,70.0,560.0,1870.0,630.0,-2612.0,2755.0,22518.0,29464.0,161452.0
20125,KS,210.0,2740.0,9360.0,2300.0,-5587.0,14045.0,102827.0,105886.0,620207.0
20127,KS,80.0,460.0,1640.0,490.0,-2981.0,2417.0,19282.0,22107.0,115814.0
20129,KS,30.0,230.0,860.0,360.0,-989.0,1148.0,10927.0,17474.0,77858.0
20131,KS,80.0,910.0,2900.0,1140.0,-2404.0,4419.0,36163.0,54822.0,287273.0
20133,KS,140.0,1330.0,4540.0,1120.0,-4214.0,6874.0,50214.0,51203.0,306307.0
20135,KS,30.0,240.0,860.0,370.0,-608.0,1154.0,11065.0,18018.0,90390.0
20137,KS,50.0,410.0,1480.0,440.0,-1690.0,2067.0,17495.0,20188.0,112434.0
20139,KS,120.0,1240.0,4570.0,1470.0,-2798.0,6202.0,54952.0,71285.0,337079.0
20141,KS,50.0,350.0,1160.0,330.0,-1609.0,1773.0,12670.0,15139.0,85005.0
20143,KS,70.0,500.0,1720.0,590.0,-2663.0,2491.0,21551.0,28161.0,134981.0
20145,KS,50.0,500.0,1850.0,560.0,-1886.0,2467.0,22878.0,25184.0,140780.0
20147,KS,80.0,500.0,1570.0,490.0,-5997.0,2432.0,17879.0,22618.0,112786.0
20149,KS,120.0,1640.0,5860.0,2600.0,-4111.0,8155.0,74855.0,124853.0,563866.0
20151,KS,60.0,840.0,2630.0,1080.0,-5849.0,4140.0,32002.0,50970.0,254546.0
20153,KS,40.0,240.0,770.0,260.0,-1873.0,1225.0,9404.0,13326.0,69528.0
20155,KS,310.0,5220.0,18310.0,5250.0,-9155.0,26556.0,209389.0,245388.0,1388717.0
20157,KS,80.0,450.0,1490.0,430.0,-2236.0,2189.0,16899.0,19614.0,111220.0
20159,KS,60.0,740.0,2690.0,860.0,-1618.0,3773.0,32944.0,42628.0,241999.0
20161,KS,280.0,4300.0,16950.0,5340.0,-14004.0,23160.0,187148.0,268599.0,1374397.0
20163,KS,70.0,450.0,1510.0,470.0,-9244.0,2227.0,17067.0,21788.0,111672.0
20165,KS,40.0,290.0,960.0,300.0,-881.0,1394.0,11169.0,17169.0,70365.0
20167,KS,90.0,580.0,2060.0,590.0,-5114.0,2838.0,23430.0,28524.0,160662.0
20169,KS,290.0,4800.0,17040.0,4870.0,-8690.0,24267.0,193872.0,234836.0,1364688.0
20171,KS,40.0,380.0,1390.0,630.0,-1893.0,1905.0,16537.0,32353.0,150702.0
20173,KS,2350.0,37220.0,140160.0,52040.0,-152674.0,193336.0,1570619.0,2785862.0,13984387.0
20175,KS,100.0,1420.0,7520.0,1440.0,-5467.0,7585.0,93865.0,66162.0,453724.0
20177,KS,700.0,13630.0,52090.0,17980.0,-47710.0,69930.0,596478.0,878501.0,4334221.0
20179,KS,60.0,210.0,720.0,320.0,-7638.0,1021.0,8756.0,18269.0,76891.0
20181,KS,70.0,560.0,1720.0,480.0,-2471.0,2599.0,19370.0,22888.0,129451.0
20183,KS,70.0,380.0,1130.0,350.0,-3312.0,1844.0,13092.0,16303.0,83314.0
20185,KS,50.0,330.0,1290.0,360.0,-2731.0,1630.0,15212.0,17378.0,99905.0
20187,KS,0.0,150.0,610.0,240.0,,358.0,7413.0,12472.0,63270.0
20189,KS,30.0,330.0,1450.0,610.0,-3465.0,1765.0,18878.0,30751.0,149706.0
20191,KS,130.0,1770.0,6230.0,2470.0,-3096.0,8934.0,73950.0,116414.0,540077.0
20193,KS,80.0,650.0,2250.0,830.0,-5941.0,3406.0,26435.0,39326.0,202945.0
20195,KS,40.0,240.0,920.0,340.0,-1335.0,1104.0,11032.0,15988.0,76744.0
20197,KS,70.0,510.0,1890.0,740.0,-3955.0,2371.0,25089.0,34114.0,157320.0
20199,KS,20.0,150.0,380.0,160.0,-487.0,685.0,4810.0,7493.0,37963.0
20201,KS,90.0,550.0,1770.0,470.0,-4028.0,2628.0,21822.0,22261.0,131435.0
20203,KS,30.0,180.0,640.0,250.0,-1148.0,817.0,7935.0,12746.0,61408.0
20205,KS,90.0,700.0,2640.0,600.0,-3769.0,3537.0,29844.0,27629.0,172609.0
20207,KS,50.0,290.0,940.0,200.0,-2103.0,1458.0,10592.0,14947.0,62388.0
20209,KS,560.0,11720.0,49060.0,8340.0,-6812.0,64109.0,532357.0,408655.0,2622455.0
21000,KY,23600.0,314660.0,1180680.0,364900.0,-1538519.0,1690795.0,12923057.0,17838222.0,93311341.0
21001,KY,200.0,1400.0,4690.0,670.0,-5593.0,7418.0,47586.0,30429.0,227474.0
21003,KY,140.0,1400.0,5330.0,930.0,-4632.0,7548.0,57641.0,42597.0,293646.0
21005,KY,120.0,1480.0,6450.0,2210.0,-5000.0,7778.0,76399.0,106724.0,489044.0
21007,KY,70.0,540.0,2100.0,750.0,-2627.0,2907.0,23618.0,37216.0,172159.0
21009,KY,320.0,3270.0,12120.0,2440.0,-11964.0,17936.0,129793.0,114054.0,744344.0
21011,KY,80.0,860.0,3050.0,550.0,-1915.0,4666.0,32269.0,29199.0,160789.0
21013,KY,110.0,2060.0,6210.0,860.0,-4811.0,11875.0,61841.0,39935.0,305320.0
21015,KY,520.0,8530.0,31970.0,16920.0,-32488.0,43435.0,379839.0,878427.0,3556289.0
21017,KY,270.0,1550.0,5610.0,1570.0,-44534.0,8234.0,60196.0,75486.0,365439.0
21019,KY,200.0,3400.0,12080.0,3980.0,-4702.0,18248.0,129157.0,192031.0,972930.0
21021,KY,180.0,2110.0,7400.0,2290.0,-10796.0,11137.0,82479.0,107239.0,575112.0
21023,KY,60.0,640.0,2410.0,560.0,-1166.0,3493.0,27631.0,26384.0,155640.0
21025,KY,30.0,850.0,3100.0,540.0,-340.0,4696.0,32605.0,24243.0,167908.0
21027,KY,150.0,1340.0,5140.0,1150.0,-3073.0,7240.0,57199.0,54010.0,322002.0
21029,KY,290.0,5330.0,22840.0,7860.0,-13127.0,28245.0,266181.0,384756.0,1731560.0
21031,KY,70.0,840.0,3660.0,670.0,-1554.0,4445.0,39254.0,31460.0,197719.0
21033,KY,120.0,950.0,3580.0,860.0,-4872.0,5072.0,38272.0,39926.0,221894.0
21035,KY,250.0,2770.0,9240.0,2550.0,-10181.0,15231.0,99389.0,119985.0,652917.0
21037,KY,410.0,6610.0,25240.0,10340.0,-16085.0,34791.0,293686.0,540008.0,2496754.0
21039,KY,30.0,360.0,1370.0,390.0,-802.0,1927.0,14937.0,18878.0,101337.0
21041,KY,50.0,860.0,3000.0,850.0,-1260.0,4793.0,32167.0,41329.0,206449.0
21043,KY,80.0,1910.0,6860.0,1520.0,-1594.0,10457.0,72796.0,72201.0,412487.0
21045,KY,160.0,1140.0,4060.0,530.0,-6939.0,6026.0,41624.0,23967.0,188339.0
21047,KY,340.0,4990.0,21370.0,3530.0,-14342.0,28962.0,221713.0,167558.0,1183682.0
21049,KY,230.0,2640.0,9970.0,3030.0,-8939.0,14471.0,108432.0,143902.0,729765.0
21051,KY,160.0,1280.0,4320.0,650.0,-1148.0,7566.0,43553.0,29785.0,215620.0
21053,KY,60.0,760.0,2650.0,290.0,-1059.0,4461.0,27563.0,16617.0,117424.0
21055,KY,80.0,610.0,2280.0,610.0,-1949.0,3173.0,24901.0,28933.0,146898.0
21057,KY,70.0,550.0,1730.0,240.0,-1850.0,2945.0,17482.0,14787.0,84622.0
21059,KY,380.0,7470.0,27870.0,8880.0,-28032.0,39707.0,305554.0,417370.0,2199161.0
21061,KY,80.0,820.0,3200.0,580.0,-1908.0,4459.0,35191.0,26819.0,174307.0
21063,KY,30.0,350.0,1470.0,250.0,-622.0,2017.0,15446.0,13312.0,76709.0
21065,KY,80.0,990.0,3690.0,620.0,-1229.0,5643.0,38022.0,28994.0,190953.0
21067,KY,1820.0,21670.0,84440.0,31480.0,-279573.0,115430.0,930841.0,1694682.0,7972349.0
21069,KY,160.0,1050.0,3990.0,760.0,-4034.0,5581.0,42703.0,35370.0,221569.0
21071,KY,110.0,2560.0,8550.0,2080.0,-8079.0,14207.0,88897.0,97824.0,552651.0
21073,KY,240.0,3690.0,15320.0,4940.0,-13412.0,19327.0,176843.0,242277.0,1173199.0
21075,KY,30.0,470.0,1590.0,290.0,-300.0,2594.0,15741.0,13461.0,88221.0
21077,KY,50.0,580.0,2340.0,510.0,-2447.0,3218.0,25845.0,28307.0,137204.0
21079,KY,120.0,1110.0,4280.0,1190.0,-4297.0,6028.0,48367.0,56220.0,289429.0
21081,KY,150.0,1820.0,6630.0,1750.0,-4792.0,9906.0,74154.0,82724.0,436476.0
21083,KY,230.0,2670.0,9990.0,2470.0,-5576.0,14642.0,106825.0,114571.0,656136.0
21085,KY,190.0,1800.0,6910.0,1230.0,-6399.0,9787.0,73728.0,56641.0,383790.0
21087,KY,130.0,840.0,2980.0,440.0,-3505.0,4441.0,31398.0,20782.0,147262.0
21089,KY,130.0,2490.0,9120.0,3160.0,-2860.0,13462.0,100159.0,151295.0,745286.0
21091,KY,30.0,610.0,2330.0,810.0,-681.0,3305.0,28781.0,38629.0,180593.0
21093,KY,480.0,7450.0,29900.0,9090.0,-21381.0,40290.0,334464.0,435332.0,2218550.0
21095,KY,160.0,1840.0,6100.0,1280.0,-19158.0,10603.0,62210.0,59811.0,333175.0
21097,KY,140.0,1290.0,4950.0,1400.0,-5693.0,6877.0,55763.0,65959.0,334679.0
21099,KY,150.0,1390.0,5010.0,680.0,-5763.0,7532.0,52761.0,32113.0,240020.0
21101,KY,180.0,3340.0,12610.0,3970.0,-8533.0,18071.0,138519.0,187887.0,971090.0
21103,KY,110.0,1060.0,4670.0,1170.0,-3055.0,5695.0,52605.0,55949.0,305679.0
21105,KY,30.0,320.0,1270.0,310.0,-765.0,1775.0,13503.0,13718.0,80342.0
21107,KY,170.0,3190.0,11820.0,3960.0,-13226.0,17173.0,130313.0,186730.0,936795.0
21109,KY,70.0,810.0,3190.0,410.0,-679.0,4468.0,34020.0,21579.0,152335.0
21111,KY,3710.0,59580.0,227660.0,76660.0,-281859.0,316923.0,2519474.0,4022126.0,20367282.0
21113,KY,290.0,3660.0,12910.0,4430.0,-16932.0,19548.0,141925.0,229240.0,1199608.0
21115,KY,70.0,1370.0,5190.0,1370.0,-2724.0,7491.0,55473.0,63321.0,352113.0
21117,KY,700.0,12060.0,46170.0,18220.0,-67409.0,63437.0,530570.0,955509.0,4638154.0
21119,KY,30.0,940.0,3380.0,720.0,-651.0,4983.0,35091.0,33295.0,197351.0
21121,KY,200.0,2300.0,7510.0,1140.0,-3826.0,13175.0,74766.0,52524.0,377258.0
21123,KY,100.0,1040.0,4030.0,910.0,-2758.0,5854.0,44258.0,42432.0,245704.0
21125,KY,350.0,4400.0,15680.0,3180.0,-22581.0,24863.0,166278.0,145269.0,937851.0
21127,KY,50.0,980.0,3610.0,930.0,-981.0,5334.0,38509.0,42879.0,235173.0
21129,KY,20.0,450.0,1540.0,200.0,-1223.0,2554.0,15545.0,11971.0,73970.0
21131,KY,0.0,680.0,2450.0,510.0,,3529.0,25813.0,23871.0,140419.0
21133,KY,50.0,1510.0,5180.0,1150.0,-360.0,8699.0,53916.0,53857.0,321438.0
21135,KY,80.0,910.0,3300.0,560.0,-1621.0,4980.0,34727.0,30312.0,173383.0
21137,KY,160.0,1670.0,6360.0,1130.0,-11313.0,9004.0,68818.0,53816.0,344158.0
21139,KY,60.0,630.0,2600.0,730.0,-3093.0,3445.0,29281.0,34680.0,176136.0
21141,KY,170.0,1850.0,7560.0,1730.0,-7549.0,10280.0,83833.0,80733.0,483987.0
21143,KY,60.0,580.0,2020.0,650.0,-2904.0,2855.0,22389.0,30701.0,150412.0
21145,KY,380.0,5090.0,17950.0,6560.0,-20113.0,27026.0,188568.0,337273.0,1650885.0
21147,KY,60.0,1030.0,3470.0,330.0,-3148.0,5935.0,35033.0,18057.0,142410.0
21149,KY,60.0,640.0,2460.0,780.0,-1623.0,3469.0,26785.0,36413.0,178650.0
21151,KY,520.0,5840.0,20910.0,7010.0,-22641.0,31812.0,230106.0,341768.0,1644508.0
21153,KY,50.0,720.0,2740.0,530.0,-1309.0,3835.0,29630.0,24743.0,154336.0
21155,KY,120.0,1410.0,5470.0,1140.0,-4059.0,7663.0,60943.0,52061.0,326049.0
21157,KY,180.0,2210.0,8530.0,2970.0,-10195.0,11980.0,96628.0,142816.0,684534.0
21159,KY,30.0,640.0,2010.0,580.0,-387.0,3475.0,20149.0,28319.0,132018.0
21161,KY,100.0,1300.0,4360.0,1450.0,-2352.0,7202.0,46143.0,69994.0,346778.0
21163,KY,110.0,1980.0,7900.0,2380.0,-4407.0,11109.0,89870.0,114239.0,564850.0
21165,KY,40.0,400.0,1610.0,190.0,-578.0,2127.0,17530.0,10268.0,74061.0
21167,KY,180.0,1640.0,6020.0,1760.0,-19250.0,8754.0,68009.0,84021.0,403900.0
21169,KY,80.0,760.0,2750.0,330.0,-3614.0,4066.0,28137.0,17388.0,122658.0
21171,KY,90.0,840.0,2970.0,410.0,-3272.0,4587.0,29727.0,19057.0,143780.0
21173,KY,200.0,1870.0,7300.0,1790.0,-9973.0,10362.0,81511.0,83902.0,474959.0
21175,KY,60.0,680.0,2930.0,500.0,-1503.0,3699.0,31476.0,22943.0,159344.0
21177,KY,140.0,2020.0,7720.0,2180.0,-6136.0,11019.0,83914.0,102162.0,527643.0
21179,KY,250.0,3290.0,13570.0,4000.0,-12968.0,17079.0,155870.0,192576.0,1049968.0
21181,KY,80.0,570.0,1960.0,360.0,-2435.0,3034.0,20619.0,19590.0,104964.0
21183,KY,90.0,1490.0,6660.0,1410.0,-1434.0,7917.0,72533.0,66513.0,399725.0
21185,KY,350.0,4140.0,11930.0,10270.0,-31893.0,19565.0,142624.0,630178.0,2282134.0
21187,KY,80.0,690.0,2730.0,710.0,-1892.0,3637.0,31906.0,33743.0,177705.0
21189,KY,0.0,340.0,890.0,120.0,,1736.0,9077.0,6420.0,41920.0
21191,KY,80.0,1010.0,3830.0,1060.0,-1514.0,5406.0,45836.0,50711.0,261404.0
21193,KY,70.0,2030.0,6740.0,1590.0,-3165.0,11222.0,69777.0,73925.0,445473.0
21195,KY,230.0,3750.0,13370.0,3970.0,-25680.0,19850.0,144492.0,182279.0,992534.0
21197,KY,70.0,1010.0,3380.0,550.0,-1845.0,5524.0,34982.0,25505.0,172453.0
21199,KY,470.0,4650.0,17010.0,3460.0,-38436.0,25334.0,179600.0,162535.0,1029856.0
21201,KY,0.0,160.0,550.0,120.0,,580.0,6241.0,5781.0,30806.0
21203,KY,100.0,1110.0,4160.0,650.0,-1372.0,6083.0,45497.0,29857.0,212200.0
21205,KY,80.0,1700.0,5380.0,1290.0,-2589.0,9353.0,56893.0,61279.0,351708.0
21207,KY,140.0,1300.0,4860.0,770.0,-7317.0,7092.0,50095.0,35765.0,254875.0
21209,KY,240.0,3310.0,12650.0,6160.0,-20517.0,17634.0,148895.0,310031.0,1246844.0
21211,KY,290.0,2860.0,11900.0,4910.0,-30015.0,14868.0,134650.0,243714.0,1121483.0
21213,KY,100.0,1420.0,5420.0,1170.0,-6799.0,7657.0,60455.0,55554.0,329864.0
21215,KY,100.0,980.0,4460.0,2330.0,-3876.0,4991.0,54167.0,116587.0,443948.0
21217,KY,200.0,1930.0,6630.0,1300.0,-10049.0,10644.0,69990.0,59907.0,384985.0
21219,KY,80.0,820.0,3290.0,720.0,-4671.0,4664.0,35021.0,33500.0,208915.0
21221,KY,110.0,1060.0,3830.0,1000.0,-7934.0,5923.0,41603.0,47379.0,248507.0
21223,KY,60.0,590.0,2330.0,700.0,-2474.0,3244.0,26371.0,37274.0,158669.0
21225,KY,50.0,920.0,3610.0,1280.0,-2608.0,4776.0,40907.0,59648.0,304693.0
21227,KY,660.0,9180.0,31730.0,9600.0,-28217.0,49269.0,338655.0,473656.0,2527156.0
21229,KY,100.0,880.0,3390.0,760.0,-4688.0,4699.0,38131.0,36136.0,205182.0
21231,KY,110.0,1420.0,5380.0,640.0,-5583.0,7584.0,56097.0,29803.0,246653.0
21233,KY,60.0,760.0,3450.0,1120.0,-1459.0,4064.0,38804.0,52937.0,261839.0
21235,KY,250.0,2620.0,8840.0,1620.0,-5260.0,14591.0,90874.0,75004.0,514810.0
21237,KY,40.0,510.0,1620.0,210.0,-556.0,2831.0,16422.0,11693.0,76061.0
21239,KY,280.0,1860.0,7010.0,3180.0,-63588.0,9456.0,79885.0,165723.0,684724.0
22000,LA,24270.0,304890.0,1258740.0,416160.0,-2109037.0,1717885.0,13225684.0,22131623.0,109816308.0
22001,LA,370.0,3980.0,15520.0,5120.0,-16646.0,22314.0,162025.0,264130.0,1255419.0
22003,LA,70.0,1400.0,5830.0,1520.0,-2381.0,7363.0,63595.0,73778.0,383713.0
22005,LA,430.0,6670.0,27660.0,15970.0,-17791.0,36491.0,316726.0,908573.0,3453696.0
22007,LA,70.0,1460.0,6150.0,2160.0,-2321.0,8328.0,66071.0,110071.0,509015.0
22009,LA,170.0,2640.0,10940.0,2500.0,-4229.0,15321.0,110750.0,118773.0,682044.0
22011,LA,150.0,2000.0,8430.0,3200.0,-5270.0,10956.0,95958.0,161083.0,722593.0
22013,LA,50.0,930.0,3960.0,860.0,-1812.0,5454.0,40689.0,41482.0,243375.0
22015,LA,470.0,7300.0,33650.0,12540.0,-31650.0,40651.0,371816.0,637416.0,2926551.0
22017,LA,1160.0,18140.0,75430.0,19170.0,-105960.0,104292.0,764830.0,1043950.0,5837687.0
22019,LA,860.0,13190.0,52370.0,19190.0,-51629.0,73950.0,548195.0,993303.0,4619068.0
22021,LA,60.0,550.0,2440.0,780.0,-1266.0,3308.0,25575.0,39646.0,193865.0
22023,LA,50.0,430.0,1740.0,830.0,-5878.0,2267.0,20740.0,43027.0,190168.0
22025,LA,80.0,560.0,2430.0,700.0,-4218.0,3137.0,24838.0,35756.0,176666.0
22027,LA,60.0,830.0,3670.0,1000.0,-2199.0,4673.0,37636.0,49481.0,262348.0
22029,LA,100.0,1240.0,5170.0,1190.0,-3148.0,7322.0,51166.0,59004.0,336067.0
22031,LA,110.0,1810.0,7520.0,2350.0,-3056.0,10278.0,78463.0,122246.0,595040.0
22033,LA,2170.0,31200.0,125330.0,43170.0,-188836.0,181984.0,1295047.0,2534647.0,12107781.0
22035,LA,40.0,510.0,1870.0,280.0,-1676.0,3106.0,18257.0,17267.0,111859.0
22037,LA,90.0,1010.0,5680.0,1580.0,-5422.0,6035.0,60872.0,79029.0,397269.0
22039,LA,130.0,1950.0,8200.0,2430.0,-8750.0,11219.0,84946.0,118988.0,589954.0
22041,LA,180.0,1400.0,5290.0,1250.0,-24274.0,8385.0,52202.0,60111.0,313564.0
22043,LA,80.0,1180.0,5260.0,1570.0,-1832.0,6448.0,58999.0,75303.0,376453.0
22045,LA,270.0,5140.0,21090.0,6280.0,-14462.0,29162.0,216552.0,320537.0,1686942.0
22047,LA,110.0,1860.0,8990.0,2630.0,-5646.0,10920.0,92602.0,139015.0,667230.0
22049,LA,60.0,840.0,3990.0,1250.0,-2325.0,4802.0,41124.0,61581.0,285449.0
22051,LA,2800.0,31270.0,132080.0,39730.0,-266097.0,170723.0,1437799.0,2096580.0,10950589.0
22053,LA,200.0,2150.0,8210.0,2750.0,-14476.0,11272.0,86840.0,134550.0,643942.0
22055,LA,1310.0,15990.0,62780.0,26770.0,-154188.0,88223.0,674425.0,1611409.0,7282009.0
22057,LA,380.0,6120.0,24460.0,10580.0,-97525.0,32799.0,272999.0,582555.0,2744028.0
22059,LA,40.0,770.0,3090.0,1430.0,-1791.0,4240.0,35576.0,72610.0,319742.0
22061,LA,290.0,3220.0,10820.0,3570.0,-7849.0,17881.0,109317.0,184798.0,930918.0
22063,LA,580.0,7730.0,33860.0,13850.0,-31418.0,42524.0,396180.0,703606.0,2975886.0
22065,LA,60.0,680.0,3000.0,420.0,-2411.0,4294.0,28644.0,20178.0,140973.0
22067,LA,130.0,1930.0,7870.0,1440.0,-7894.0,12039.0,76651.0,69382.0,434923.0
22069,LA,150.0,2620.0,9800.0,2620.0,-10373.0,15131.0,101618.0,132677.0,710883.0
22071,LA,2710.0,25970.0,106640.0,26860.0,-398396.0,151261.0,1086563.0,1835302.0,9061727.0
