FIPS,STATE,agi_stub,N1,A00100
19003,IA,8,30.0,12667.0
19005,IA,1,200.0,-13609.0
19005,IA,2,990.0,5453.0
19005,IA,3,1650.0,29240.0
19005,IA,4,1810.0,65409.0
19005,IA,5,940.0,57897.0
19005,IA,6,550.0,47354.0
19005,IA,7,490.0,62287.0
19005,IA,8,80.0,27022.0
19007,IA,1,160.0,-5733.0
19007,IA,2,920.0,4963.0
19007,IA,3,1370.0,23639.0
19007,IA,4,1530.0,55077.0
19007,IA,5,780.0,47981.0
19007,IA,6,400.0,33922.0
19007,IA,7,300.0,38318.0
19007,IA,8,50.0,14713.0
19009,IA,1,80.0,-6075.0
19009,IA,2,420.0,2121.0
19009,IA,3,600.0,10434.0
19009,IA,4,750.0,27501.0
19009,IA,5,420.0,25797.0
19009,IA,6,250.0,21419.0
19009,IA,7,230.0,30228.0
19009,IA,8,90.0,35289.0
19011,IA,1,120.0,-3943.0
19011,IA,2,1530.0,7918.0
19011,IA,3,2210.0,38064.0
19011,IA,4,2820.0,102893.0
19011,IA,5,1950.0,121385.0
19011,IA,6,1500.0,130465.0
19011,IA,7,1690.0,217791.0
19011,IA,8,230.0,86747.0
19013,IA,1,400.0,-14865.0
19013,IA,2,8360.0,46277.0
19013,IA,3,13540.0,232518.0
19013,IA,4,15560.0,557941.0
19013,IA,5,8710.0,537156.0
19013,IA,6,5730.0,495696.0
19013,IA,7,6170.0,804577.0
19013,IA,8,1430.0,614230.0
19015,IA,1,100.0,-3454.0
19015,IA,2,1690.0,8941.0
19015,IA,3,2430.0,42148.0
19015,IA,4,3150.0,115724.0
19015,IA,5,2010.0,124136.0
19015,IA,6,1470.0,127260.0
19015,IA,7,1480.0,190173.0
19015,IA,8,270.0,103715.0
19017,IA,1,120.0,-5876.0
19017,IA,2,1340.0,6886.0
19017,IA,3,1790.0,31208.0
19017,IA,4,2450.0,89452.0
19017,IA,5,1930.0,120171.0
19017,IA,6,1390.0,121047.0
19017,IA,7,1640.0,213301.0
19017,IA,8,300.0,121107.0
19019,IA,1,140.0,-6482.0
19019,IA,2,1220.0,6607.0
19019,IA,3,1880.0,32810.0
19019,IA,4,2380.0,86739.0
19019,IA,5,1690.0,104548.0
19019,IA,6,1100.0,95083.0
19019,IA,7,1010.0,127901.0
19019,IA,8,170.0,69531.0
19021,IA,1,140.0,-7218.0
19021,IA,2,1430.0,7464.0
19021,IA,3,2060.0,36324.0
19021,IA,4,3060.0,107685.0
19021,IA,5,1420.0,87251.0
19021,IA,6,680.0,58471.0
19021,IA,7,780.0,101908.0
19021,IA,8,230.0,83606.0
19023,IA,1,100.0,-8642.0
19023,IA,2,800.0,4249.0
19023,IA,3,1280.0,22338.0
19023,IA,4,1690.0,62227.0
19023,IA,5,1300.0,80682.0
19023,IA,6,870.0,75361.0
19023,IA,7,700.0,89389.0
19023,IA,8,110.0,35375.0
19025,IA,1,90.0,-7147.0
19025,IA,2,620.0,3284.0
19025,IA,3,970.0,16697.0
19025,IA,4,1100.0,39917.0
19025,IA,5,750.0,45557.0
19025,IA,6,480.0,41374.0
19025,IA,7,470.0,61343.0
19025,IA,8,130.0,39968.0
19027,IA,1,140.0,-21573.0
19027,IA,2,1550.0,8250.0
19027,IA,3,2010.0,34916.0
19027,IA,4,2460.0,89889.0
19027,IA,5,1570.0,97116.0
19027,IA,6,1120.0,96711.0
19027,IA,7,1020.0,135089.0
19027,IA,8,310.0,128562.0
19029,IA,1,130.0,-7704.0
19029,IA,2,1100.0,5742.0
19029,IA,3,1380.0,23840.0
19029,IA,4,1650.0,59761.0
19029,IA,5,1030.0,63582.0
19029,IA,6,560.0,48112.0
19029,IA,7,500.0,64873.0
19029,IA,8,170.0,54667.0
19031,IA,1,100.0,-6554.0
19031,IA,2,1040.0,5521.0
19031,IA,3,1520.0,26178.0
19031,IA,4,2110.0,77043.0
19031,IA,5,1520.0,94206.0
19031,IA,6,1130.0,97504.0
19031,IA,7,1140.0,146816.0
19031,IA,8,170.0,63562.0
19033,IA,1,220.0,-12529.0
19033,IA,2,3220.0,17569.0
19033,IA,3,4690.0,80824.0
19033,IA,4,5240.0,189157.0
19033,IA,5,3020.0,185484.0
19033,IA,6,1980.0,171288.0
19033,IA,7,1930.0,252427.0
19033,IA,8,600.0,242725.0
19035,IA,1,120.0,-6483.0
19035,IA,2,870.0,4278.0
19035,IA,3,1110.0,19248.0
19035,IA,4,1480.0,53939.0
19035,IA,5,920.0,57146.0
19035,IA,6,560.0,48164.0
19035,IA,7,560.0,74338.0
19035,IA,8,140.0,45981.0
19037,IA,1,120.0,-7342.0
19037,IA,2,850.0,4333.0
19037,IA,3,1120.0,19087.0
19037,IA,4,1560.0,56892.0
19037,IA,5,980.0,60371.0
19037,IA,6,610.0,52907.0
19037,IA,7,530.0,69087.0
19037,IA,8,130.0,60486.0
19039,IA,1,90.0,-4655.0
19039,IA,2,600.0,3246.0
19039,IA,3,970.0,16660.0
19039,IA,4,1280.0,45874.0
19039,IA,5,590.0,36257.0
19039,IA,6,380.0,32060.0
19039,IA,7,290.0,35983.0
19039,IA,8,50.0,15680.0
19041,IA,1,80.0,-3678.0
19041,IA,2,1240.0,6591.0
19041,IA,3,1720.0,29817.0
19041,IA,4,2130.0,77107.0
19041,IA,5,1250.0,77323.0
19041,IA,6,850.0,73250.0
19041,IA,7,760.0,99222.0
19041,IA,8,220.0,99551.0
19043,IA,1,260.0,-15442.0
19043,IA,2,1170.0,6156.0
19043,IA,3,1850.0,32446.0
19043,IA,4,2180.0,79073.0
19043,IA,5,1470.0,90905.0
19043,IA,6,820.0,70562.0
19043,IA,7,560.0,71836.0
19043,IA,8,120.0,49531.0
19045,IA,1,220.0,-13727.0
19045,IA,2,3560.0,19044.0
19045,IA,3,5220.0,88623.0
19045,IA,4,5230.0,189004.0
19045,IA,5,3540.0,218357.0
19045,IA,6,2350.0,203238.0
19045,IA,7,2230.0,282955.0
19045,IA,8,330.0,138297.0
19047,IA,1,140.0,-9526.0
19047,IA,2,1110.0,5897.0
19047,IA,3,1640.0,28598.0
19047,IA,4,2380.0,86450.0
19047,IA,5,1220.0,75617.0
19047,IA,6,640.0,54663.0
19047,IA,7,600.0,78820.0
19047,IA,8,160.0,65086.0
19049,IA,1,340.0,-40102.0
19049,IA,2,4060.0,19997.0
19049,IA,3,4830.0,84212.0
19049,IA,4,7570.0,277615.0
19049,IA,5,5100.0,314573.0
19049,IA,6,4110.0,357961.0
19049,IA,7,6890.0,937685.0
19049,IA,8,2600.0,1130953.0
19051,IA,1,130.0,-9620.0
19051,IA,2,510.0,2600.0
19051,IA,3,770.0,13155.0
19051,IA,4,900.0,32748.0
19051,IA,5,550.0,33822.0
19051,IA,6,310.0,27119.0
19051,IA,7,270.0,34254.0
19051,IA,8,30.0,11276.0
19053,IA,1,100.0,-4130.0
19053,IA,2,560.0,2790.0
19053,IA,3,810.0,14094.0
19053,IA,4,860.0,31244.0
19053,IA,5,430.0,25851.0
19053,IA,6,210.0,18399.0
19053,IA,7,140.0,18156.0
19053,IA,8,40.0,14692.0
19055,IA,1,210.0,-15304.0
19055,IA,2,1300.0,6790.0
19055,IA,3,1600.0,27718.0
19055,IA,4,1990.0,73539.0
19055,IA,5,1440.0,88853.0
19055,IA,6,920.0,78879.0
19055,IA,7,780.0,99927.0
19055,IA,8,150.0,49270.0
19057,IA,1,190.0,-12522.0
19057,IA,2,2970.0,16021.0
19057,IA,3,4710.0,80719.0
19057,IA,4,4890.0,176014.0
19057,IA,5,2810.0,173448.0
19057,IA,6,1720.0,148522.0
19057,IA,7,1520.0,194762.0
19057,IA,8,370.0,163141.0
19059,IA,1,180.0,-11467.0
19059,IA,2,1220.0,6231.0
19059,IA,3,1670.0,28988.0
19059,IA,4,2060.0,74824.0
19059,IA,5,1300.0,80029.0
19059,IA,6,960.0,83351.0
19059,IA,7,1110.0,147704.0
19059,IA,8,400.0,179894.0
19061,IA,1,550.0,-34731.0
19061,IA,2,7350.0,38956.0
19061,IA,3,9950.0,170468.0
19061,IA,4,11210.0,404505.0
19061,IA,5,6920.0,427534.0
19061,IA,6,5020.0,434243.0
19061,IA,7,4530.0,589058.0
19061,IA,8,1200.0,593644.0
19063,IA,1,80.0,-4765.0
19063,IA,2,660.0,3656.0
19063,IA,3,980.0,16879.0
19063,IA,4,1250.0,45227.0
19063,IA,5,700.0,42569.0
19063,IA,6,420.0,35882.0
19063,IA,7,370.0,48532.0
19063,IA,8,80.0,31060.0
19065,IA,1,190.0,-9060.0
19065,IA,2,1410.0,7691.0
19065,IA,3,1990.0,34381.0
19065,IA,4,2380.0,86056.0
19065,IA,5,1430.0,88110.0
19065,IA,6,870.0,74784.0
19065,IA,7,670.0,86251.0
19065,IA,8,150.0,71855.0
19067,IA,1,110.0,-6331.0
19067,IA,2,1130.0,6288.0
19067,IA,3,1600.0,27593.0
19067,IA,4,1810.0,65369.0
19067,IA,5,1170.0,72207.0
19067,IA,6,760.0,65390.0
19067,IA,7,680.0,88956.0
19067,IA,8,150.0,58905.0
19069,IA,1,110.0,-8512.0
19069,IA,2,620.0,3294.0
19069,IA,3,990.0,16950.0
19069,IA,4,1310.0,47511.0
19069,IA,5,750.0,46160.0
19069,IA,6,450.0,39106.0
19069,IA,7,410.0,54296.0
19069,IA,8,120.0,54007.0
19071,IA,1,60.0,-1444.0
19071,IA,2,440.0,2279.0
19071,IA,3,650.0,11182.0
19071,IA,4,810.0,30092.0
19071,IA,5,490.0,30111.0
19071,IA,6,350.0,30272.0
19071,IA,7,330.0,43201.0
19071,IA,8,100.0,35916.0
19073,IA,1,70.0,-3229.0
19073,IA,2,680.0,3556.0
19073,IA,3,910.0,15678.0
19073,IA,4,1070.0,39100.0
19073,IA,5,660.0,40783.0
19073,IA,6,420.0,36407.0
19073,IA,7,410.0,53331.0
19073,IA,8,100.0,28797.0
19075,IA,1,60.0,-2904.0
19075,IA,2,700.0,3664.0
19075,IA,3,960.0,16392.0
19075,IA,4,1340.0,49373.0
19075,IA,5,1010.0,63267.0
19075,IA,6,770.0,66121.0
19075,IA,7,830.0,108124.0
19075,IA,8,200.0,90436.0
19077,IA,1,100.0,-3811.0
19077,IA,2,750.0,3875.0
19077,IA,3,1020.0,17550.0
19077,IA,4,1240.0,45267.0
19077,IA,5,810.0,49708.0
19077,IA,6,530.0,45046.0
19077,IA,7,540.0,70853.0
19077,IA,8,140.0,55992.0
19079,IA,1,110.0,-7203.0
19079,IA,2,1010.0,5428.0
19079,IA,3,1540.0,26496.0
19079,IA,4,1840.0,66875.0
19079,IA,5,1090.0,67127.0
19079,IA,6,770.0,66730.0
19079,IA,7,690.0,90064.0
19079,IA,8,150.0,57330.0
19081,IA,1,80.0,-5556.0
19081,IA,2,660.0,3356.0
19081,IA,3,960.0,16645.0
19081,IA,4,1420.0,51874.0
19081,IA,5,890.0,55080.0
19081,IA,6,590.0,50388.0
19081,IA,7,490.0,62592.0
19081,IA,8,100.0,38211.0
19083,IA,1,130.0,-11283.0
19083,IA,2,1200.0,6234.0
19083,IA,3,1560.0,27002.0
19083,IA,4,1960.0,71437.0
19083,IA,5,1240.0,75975.0
19083,IA,6,810.0,69848.0
19083,IA,7,780.0,101612.0
19083,IA,8,180.0,81861.0
19085,IA,1,130.0,-5878.0
19085,IA,2,920.0,4879.0
19085,IA,3,1390.0,23942.0
19085,IA,4,1580.0,57919.0
19085,IA,5,1040.0,64110.0
19085,IA,6,730.0,63350.0
19085,IA,7,730.0,95092.0
19085,IA,8,150.0,56674.0
19087,IA,1,110.0,-3853.0
19087,IA,2,1360.0,7079.0
19087,IA,3,2010.0,35288.0
19087,IA,4,2330.0,84856.0
19087,IA,5,1340.0,82026.0
19087,IA,6,880.0,75962.0
19087,IA,7,750.0,96759.0
19087,IA,8,130.0,41410.0
19089,IA,1,100.0,-5361.0
19089,IA,2,670.0,3471.0
19089,IA,3,960.0,16468.0
19089,IA,4,1310.0,47752.0
19089,IA,5,730.0,44956.0
19089,IA,6,420.0,36509.0
19089,IA,7,330.0,42560.0
19089,IA,8,80.0,33245.0
19091,IA,1,60.0,-2728.0
19091,IA,2,640.0,3398.0
19091,IA,3,910.0,15631.0
19091,IA,4,1160.0,42434.0
19091,IA,5,740.0,45553.0
19091,IA,6,510.0,44264.0
19091,IA,7,460.0,60258.0
19091,IA,8,150.0,71362.0
19093,IA,1,80.0,-6019.0
19093,IA,2,470.0,2364.0
19093,IA,3,640.0,11069.0
19093,IA,4,840.0,31012.0
19093,IA,5,530.0,32994.0
19093,IA,6,350.0,29837.0
19093,IA,7,360.0,47226.0
19093,IA,8,110.0,51739.0
19095,IA,1,120.0,-5682.0
19095,IA,2,1080.0,5619.0
19095,IA,3,1510.0,26355.0
19095,IA,4,1890.0,70645.0
19095,IA,5,1360.0,84139.0
19095,IA,6,1020.0,88502.0
19095,IA,7,940.0,120274.0
19095,IA,8,140.0,72009.0
19097,IA,1,210.0,-12278.0
19097,IA,2,1510.0,7910.0
19097,IA,3,2070.0,35866.0
19097,IA,4,2330.0,84251.0
19097,IA,5,1530.0,93850.0
19097,IA,6,980.0,84911.0
19097,IA,7,720.0,91237.0
19097,IA,8,140.0,52827.0
19099,IA,1,150.0,-4995.0
19099,IA,2,2450.0,12709.0
19099,IA,3,3420.0,58969.0
19099,IA,4,4230.0,155548.0
19099,IA,5,2810.0,173991.0
19099,IA,6,1820.0,156968.0
19099,IA,7,1710.0,219192.0
19099,IA,8,290.0,103622.0
19101,IA,1,290.0,-15793.0
19101,IA,2,1420.0,7071.0
19101,IA,3,1770.0,30102.0
19101,IA,4,1870.0,67289.0
19101,IA,5,980.0,60157.0
19101,IA,6,620.0,53572.0
19101,IA,7,520.0,68673.0
19101,IA,8,170.0,111267.0
19103,IA,1,710.0,-48330.0
19103,IA,2,9220.0,49258.0
19103,IA,3,12040.0,206444.0
19103,IA,4,13350.0,487214.0
19103,IA,5,8620.0,528519.0
19103,IA,6,5950.0,517205.0
19103,IA,7,8850.0,1189866.0
19103,IA,8,2980.0,1123964.0
19105,IA,1,150.0,-10371.0
19105,IA,2,1240.0,6685.0
19105,IA,3,1910.0,33088.0
19105,IA,4,2210.0,80132.0
19105,IA,5,1480.0,91386.0
19105,IA,6,1010.0,87219.0
19105,IA,7,900.0,116056.0
19105,IA,8,170.0,65418.0
19107,IA,1,110.0,-5751.0
19107,IA,2,670.0,3488.0
19107,IA,3,970.0,16829.0
19107,IA,4,1210.0,44145.0
19107,IA,5,790.0,48872.0
19107,IA,6,440.0,37851.0
19107,IA,7,380.0,47148.0
19107,IA,8,60.0,19067.0
19109,IA,1,130.0,-6798.0
19109,IA,2,1030.0,5496.0
19109,IA,3,1450.0,25339.0
19109,IA,4,1890.0,69365.0
19109,IA,5,1270.0,78429.0
19109,IA,6,760.0,65755.0
19109,IA,7,760.0,100244.0
19109,IA,8,260.0,110888.0
19111,IA,1,200.0,-8973.0
19111,IA,2,2490.0,13459.0
19111,IA,3,3830.0,65234.0
19111,IA,4,3980.0,145399.0
19111,IA,5,2400.0,147762.0
19111,IA,6,1460.0,125342.0
19111,IA,7,1220.0,154966.0
19111,IA,8,210.0,131052.0
19113,IA,1,790.0,-36643.0
19113,IA,2,14310.0,75900.0
19113,IA,3,20660.0,356387.0
19113,IA,4,24390.0,889333.0
19113,IA,5,15370.0,948819.0
19113,IA,6,11190.0,971612.0
19113,IA,7,14260.0,1885392.0
19113,IA,8,3100.0,1350152.0
19115,IA,1,60.0,-5152.0
19115,IA,2,660.0,3568.0
19115,IA,3,1020.0,17996.0
19115,IA,4,1560.0,56270.0
19115,IA,5,800.0,49548.0
19115,IA,6,520.0,45027.0
19115,IA,7,380.0,48119.0
19115,IA,8,80.0,24462.0
19117,IA,1,100.0,-3864.0
19117,IA,2,660.0,3416.0
19117,IA,3,920.0,15877.0
19117,IA,4,1000.0,36997.0
19117,IA,5,590.0,36299.0
19117,IA,6,360.0,30968.0
19117,IA,7,260.0,32696.0
19117,IA,8,50.0,16780.0
19119,IA,1,120.0,-9814.0
19119,IA,2,740.0,4025.0
19119,IA,3,860.0,14826.0
19119,IA,4,1270.0,46547.0
19119,IA,5,930.0,57448.0
19119,IA,6,630.0,54126.0
19119,IA,7,570.0,75400.0
19119,IA,8,150.0,51077.0
19121,IA,1,100.0,-4937.0
19121,IA,2,990.0,4964.0
19121,IA,3,1240.0,21326.0
19121,IA,4,1450.0,52842.0
19121,IA,5,1090.0,67479.0
19121,IA,6,880.0,76480.0
19121,IA,7,1070.0,141604.0
19121,IA,8,180.0,64199.0
19123,IA,1,140.0,-4543.0
19123,IA,2,1540.0,8058.0
19123,IA,3,1920.0,32967.0
19123,IA,4,2370.0,87788.0
19123,IA,5,1620.0,99122.0
19123,IA,6,1020.0,87876.0
19123,IA,7,870.0,111616.0
19123,IA,8,170.0,82467.0
19125,IA,1,200.0,-8851.0
19125,IA,2,2150.0,11236.0
19125,IA,3,2540.0,43994.0
19125,IA,4,3350.0,124652.0
19125,IA,5,2470.0,152126.0
19125,IA,6,1870.0,162041.0
19125,IA,7,1790.0,230967.0
19125,IA,8,320.0,119278.0
19127,IA,1,150.0,-5058.0
19127,IA,2,2680.0,14313.0
19127,IA,3,3920.0,67818.0
19127,IA,4,5120.0,187283.0
19127,IA,5,2720.0,167812.0
19127,IA,6,1710.0,146944.0
19127,IA,7,1570.0,203634.0
19127,IA,8,320.0,119355.0
19129,IA,1,90.0,-4664.0
19129,IA,2,870.0,4267.0
19129,IA,3,1130.0,19335.0
19129,IA,4,1480.0,54810.0
19129,IA,5,1070.0,65920.0
19129,IA,6,810.0,70409.0
19129,IA,7,990.0,128977.0
19129,IA,8,190.0,69666.0
19131,IA,1,120.0,-11249.0
19131,IA,2,630.0,3371.0
19131,IA,3,950.0,16372.0
19131,IA,4,1230.0,44990.0
19131,IA,5,740.0,45536.0
19131,IA,6,510.0,43931.0
19131,IA,7,510.0,67335.0
19131,IA,8,140.0,46665.0
19133,IA,1,90.0,-4031.0
19133,IA,2,640.0,3309.0
19133,IA,3,940.0,15882.0
19133,IA,4,1050.0,38520.0
19133,IA,5,620.0,38017.0
19133,IA,6,380.0,32299.0
19133,IA,7,350.0,45854.0
19133,IA,8,110.0,42271.0
19135,IA,1,110.0,-6484.0
19135,IA,2,530.0,2855.0
19135,IA,3,760.0,12898.0
19135,IA,4,860.0,31465.0
19135,IA,5,560.0,34490.0
19135,IA,6,360.0,30282.0
19135,IA,7,240.0,30516.0
19135,IA,8,40.0,21122.0
19137,IA,1,70.0,-2702.0
19137,IA,2,770.0,4135.0
19137,IA,3,1030.0,17861.0
19137,IA,4,1270.0,46367.0
19137,IA,5,720.0,43792.0
19137,IA,6,450.0,38679.0
19137,IA,7,420.0,55092.0
19137,IA,8,100.0,28846.0
19139,IA,1,170.0,-7781.0
19139,IA,2,3100.0,16629.0
19139,IA,3,4390.0,76108.0
19139,IA,4,5450.0,197592.0
19139,IA,5,3130.0,192763.0
19139,IA,6,2020.0,175286.0
19139,IA,7,2030.0,263409.0
19139,IA,8,390.0,146741.0
19141,IA,1,110.0,-6432.0
19141,IA,2,980.0,5122.0
19141,IA,3,1280.0,22100.0
19141,IA,4,1660.0,61120.0
19141,IA,5,1100.0,68263.0
19141,IA,6,730.0,62976.0
19141,IA,7,590.0,76596.0
19141,IA,8,180.0,65278.0
19143,IA,1,60.0,-7458.0
19143,IA,2,410.0,2196.0
19143,IA,3,610.0,10567.0
19143,IA,4,840.0,30543.0
19143,IA,5,510.0,31700.0
19143,IA,6,300.0,25782.0
19143,IA,7,240.0,30708.0
19143,IA,8,70.0,23659.0
19145,IA,1,90.0,-3760.0
19145,IA,2,1020.0,5221.0
19145,IA,3,1470.0,25167.0
19145,IA,4,1680.0,61884.0
19145,IA,5,1070.0,65969.0
19145,IA,6,630.0,53934.0
19145,IA,7,530.0,68452.0
19145,IA,8,130.0,45392.0
19147,IA,1,70.0,-5336.0
19147,IA,2,560.0,3053.0
19147,IA,3,920.0,16176.0
19147,IA,4,1130.0,40743.0
19147,IA,5,680.0,41753.0
19147,IA,6,390.0,34209.0
19147,IA,7,380.0,50221.0
19147,IA,8,100.0,39629.0
19149,IA,1,200.0,-18880.0
19149,IA,2,1790.0,9496.0
19149,IA,3,2070.0,35910.0
19149,IA,4,2750.0,101346.0
19149,IA,5,2010.0,124952.0
19149,IA,6,1390.0,120343.0
19149,IA,7,1490.0,192647.0
19149,IA,8,390.0,158045.0
19151,IA,1,70.0,-2697.0
19151,IA,2,450.0,2512.0
19151,IA,3,690.0,12068.0
19151,IA,4,910.0,32904.0
19151,IA,5,500.0,31004.0
19151,IA,6,320.0,27603.0
19151,IA,7,370.0,49027.0
19151,IA,8,100.0,29167.0
19153,IA,1,1720.0,-160322.0
19153,IA,2,29140.0,153362.0
19153,IA,3,42560.0,737390.0
19153,IA,4,54580.0,1982609.0
19153,IA,5,31510.0,1937422.0
19153,IA,6,21560.0,1868852.0
19153,IA,7,28730.0,3815399.0
19153,IA,8,7810.0,3538819.0
19155,IA,1,400.0,-16375.0
19155,IA,2,6040.0,32273.0
19155,IA,3,9600.0,166101.0
19155,IA,4,10890.0,392272.0
19155,IA,5,6200.0,381563.0
19155,IA,6,4100.0,355069.0
19155,IA,7,4450.0,577113.0
19155,IA,8,800.0,314960.0
19157,IA,1,120.0,-5295.0
19157,IA,2,1250.0,6245.0
19157,IA,3,1560.0,26798.0
19157,IA,4,2130.0,77427.0
19157,IA,5,1300.0,80148.0
19157,IA,6,880.0,76286.0
19157,IA,7,870.0,113399.0
19157,IA,8,200.0,81636.0
19159,IA,1,90.0,-9302.0
19159,IA,2,300.0,1685.0
19159,IA,3,490.0,8431.0
19159,IA,4,520.0,18491.0
19159,IA,5,320.0,19705.0
19159,IA,6,170.0,14890.0
19159,IA,7,160.0,20867.0
19159,IA,8,30.0,21661.0
19161,IA,1,110.0,-4863.0
19161,IA,2,710.0,3654.0
19161,IA,3,920.0,16006.0
19161,IA,4,1240.0,45659.0
19161,IA,5,800.0,49471.0
19161,IA,6,480.0,41124.0
19161,IA,7,470.0,62495.0
19161,IA,8,150.0,49837.0
19163,IA,1,660.0,-44625.0
19163,IA,2,12020.0,63310.0
19163,IA,3,17630.0,301305.0
19163,IA,4,18170.0,657857.0
19163,IA,5,11650.0,720246.0
19163,IA,6,8080.0,699579.0
19163,IA,7,10450.0,1383478.0
19163,IA,8,2870.0,1273902.0
19165,IA,1,110.0,-7736.0
19165,IA,2,900.0,4361.0
19165,IA,3,1120.0,19536.0
19165,IA,4,1400.0,50909.0
19165,IA,5,940.0,58669.0
19165,IA,6,610.0,53020.0
19165,IA,7,630.0,83026.0
19165,IA,8,170.0,72452.0
19167,IA,1,230.0,-67181.0
19167,IA,2,2010.0,10862.0
19167,IA,3,2270.0,39120.0
19167,IA,4,3400.0,125150.0
19167,IA,5,2580.0,159993.0
19167,IA,6,1730.0,149344.0
19167,IA,7,1510.0,195938.0
19167,IA,8,530.0,238900.0
19169,IA,1,320.0,-12843.0
19169,IA,2,5520.0,29183.0
19169,IA,3,7090.0,121984.0
19169,IA,4,7500.0,274718.0
19169,IA,5,4950.0,306159.0
19169,IA,6,3880.0,337899.0
19169,IA,7,5150.0,687368.0
19169,IA,8,1330.0,496756.0
19171,IA,1,140.0,-3921.0
19171,IA,2,1290.0,6799.0
19171,IA,3,1750.0,30272.0
19171,IA,4,2150.0,78815.0
19171,IA,5,1300.0,80104.0
19171,IA,6,840.0,72201.0
19171,IA,7,720.0,92340.0
19171,IA,8,160.0,62843.0
19173,IA,1,90.0,-5334.0
19173,IA,2,410.0,2164.0
19173,IA,3,610.0,10523.0
19173,IA,4,770.0,27880.0
19173,IA,5,460.0,28018.0
19173,IA,6,240.0,20983.0
19173,IA,7,160.0,21126.0
19173,IA,8,30.0,13630.0
19175,IA,1,110.0,-4500.0
19175,IA,2,820.0,4317.0
19175,IA,3,1340.0,23419.0
19175,IA,4,1520.0,54582.0
19175,IA,5,860.0,52971.0
19175,IA,6,470.0,40285.0
19175,IA,7,410.0,52350.0
19175,IA,8,80.0,28390.0
19177,IA,1,90.0,-3322.0
19177,IA,2,470.0,2523.0
19177,IA,3,780.0,13557.0
19177,IA,4,850.0,30842.0
19177,IA,5,470.0,29045.0
19177,IA,6,270.0,23336.0
19177,IA,7,190.0,23713.0
19177,IA,8,40.0,15654.0
19179,IA,1,220.0,-10572.0
19179,IA,2,2640.0,14130.0
19179,IA,3,3720.0,63349.0
19179,IA,4,4290.0,155846.0
19179,IA,5,2290.0,140905.0
19179,IA,6,1320.0,113695.0
19179,IA,7,1040.0,130722.0
19179,IA,8,200.0,77017.0
19181,IA,1,220.0,-11040.0
19181,IA,2,2900.0,14559.0
19181,IA,3,3630.0,62576.0
19181,IA,4,4770.0,175085.0
19181,IA,5,3570.0,221175.0
19181,IA,6,2720.0,236480.0
19181,IA,7,3450.0,451505.0
19181,IA,8,600.0,220321.0
19183,IA,1,160.0,-8024.0
19183,IA,2,1350.0,7227.0
19183,IA,3,2190.0,37650.0
19183,IA,4,2690.0,97065.0
19183,IA,5,1740.0,107229.0
19183,IA,6,1110.0,95492.0
19183,IA,7,1030.0,131622.0
19183,IA,8,180.0,76724.0
19185,IA,1,120.0,-4189.0
19185,IA,2,410.0,2161.0
19185,IA,3,570.0,9768.0
19185,IA,4,800.0,29077.0
19185,IA,5,400.0,24387.0
19185,IA,6,210.0,18527.0
19185,IA,7,130.0,16606.0
19185,IA,8,40.0,12168.0
19187,IA,1,200.0,-8410.0
19187,IA,2,2620.0,14255.0
19187,IA,3,3810.0,65292.0
19187,IA,4,4030.0,146223.0
19187,IA,5,2600.0,159561.0
19187,IA,6,1550.0,133733.0
19187,IA,7,1470.0,190410.0
19187,IA,8,370.0,141530.0
19189,IA,1,70.0,-3405.0
19189,IA,2,710.0,3838.0
19189,IA,3,1020.0,17785.0
19189,IA,4,1440.0,52300.0
19189,IA,5,830.0,51165.0
19189,IA,6,560.0,48649.0
19189,IA,7,430.0,56091.0
19189,IA,8,90.0,35600.0
19191,IA,1,220.0,-18537.0
19191,IA,2,1360.0,7102.0
19191,IA,3,1760.0,30312.0
19191,IA,4,2310.0,84667.0
19191,IA,5,1510.0,93611.0
19191,IA,6,1050.0,90827.0
19191,IA,7,950.0,123354.0
19191,IA,8,210.0,84374.0
19193,IA,1,370.0,-22770.0
19193,IA,2,7560.0,40763.0
19193,IA,3,11340.0,196439.0
19193,IA,4,12340.0,442287.0
19193,IA,5,6480.0,398593.0
19193,IA,6,3840.0,331901.0
19193,IA,7,3930.0,510739.0
19193,IA,8,830.0,353529.0
19195,IA,1,40.0,-1273.0
19195,IA,2,540.0,2972.0
19195,IA,3,790.0,13746.0
19195,IA,4,960.0,35100.0
19195,IA,5,540.0,33982.0
19195,IA,6,370.0,31874.0
19195,IA,7,320.0,41699.0
19195,IA,8,60.0,23818.0
19197,IA,1,70.0,-2499.0
19197,IA,2,820.0,4240.0
19197,IA,3,1260.0,21968.0
19197,IA,4,1640.0,59451.0
19197,IA,5,970.0,59311.0
19197,IA,6,570.0,49030.0
19197,IA,7,510.0,66594.0
19197,IA,8,160.0,52809.0
20000,KS,1,16930.0,-1217952.0
20000,KS,2,211790.0,1072127.0
20000,KS,3,281490.0,4842668.0
20000,KS,4,317060.0,11474035.0
20000,KS,5,186570.0,11499636.0
20000,KS,6,122000.0,10561835.0
20000,KS,7,147350.0,19610701.0
20000,KS,8,42370.0,20693783.0
20001,KS,1,110.0,-4543.0
20001,KS,2,1210.0,5976.0
20001,KS,3,1460.0,25016.0
20001,KS,4,1600.0,56650.0
20001,KS,5,800.0,49598.0
20001,KS,6,420.0,36143.0
20001,KS,7,290.0,37169.0
20001,KS,8,80.0,38649.0
20003,KS,1,90.0,-4266.0
